Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Oporto,Fried Chicken Joint,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Cheeky Burger Bar,Burger Joint,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Niji Restaurant and Bar,Japanese Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Creme Cafe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Luxe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Cafe Creme,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Woollahra Hotel,Pub,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Stillery,Cocktail Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Holdsworth Reserve,Park,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Moncur Reserve,Park,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Oscars & Friends,Bookstore,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Club InterContinental,Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Buzy Bakehouse,Deli / Bodega,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Moncur Cellars,Liquor Store,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Taste Providore,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddington Nails,Nail Salon,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Plane Tree Cafe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bus Stop - 202 151,Bus Stop,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Zomp Shoez,Shoe Store,"2,185,500"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Blackman Park,Park,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Fink Chocolate Café,Café,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Bangkok Bar (Bar Asia),Chinese Restaurant,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Subway,Sandwich Place,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,7-Eleven,Convenience Store,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Wicked Foods,Sandwich Place,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Poseidon's Catch,Fish & Chips Shop,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Sweet Temptations Patisserie,Bakery,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Cope St Terminus,Bus Station,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,The Agora of Lane Cove,Farmers Market,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Zapparellis,Pizza Place,"2,180,300"
Lane Cove West,"(-33.8119396, 151.150078)",7.76962914722203,Cafe 652,Café,"2,180,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Chemist Warehouse,Pharmacy,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Sushi Train,Sushi Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Chalk Espresso Bar,Café,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Aldi,Supermarket,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Inferno Cafe & Grill,Burger Joint,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Fitness First,Gym / Fitness Center,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Nando's,Portuguese Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Des Renford Aquatic Centre,Pool,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,The Fish Market @ Maroubra,Fish Market,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,La Boulangerie,Bakery,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Mad Mex,Mexican Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Anytime Fitness,Gym,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Woolworths South Maroubra,Grocery Store,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Maranello's,Pizza Place,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Cheung Sing BBQ House,Chinese Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Domino's Pizza,Pizza Place,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Yum Yum Thai,Thai Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,7-Eleven,Convenience Store,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,7-Eleven,Convenience Store,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,The Bay Bakehouse,Bakery,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Golden Unicorn Chinese Restaurant,Dim Sum Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Cafe Positano,Café,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Coles,Supermarket,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,El Toro Tapas & Pizza,Pizza Place,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Pacific Square Shopping Centre,Shopping Mall,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,McDonald's,Fast Food Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Athens Continental Cake Shop,Bakery,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Porters Liquor,Liquor Store,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Pizza Hut,Pizza Place,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Bazara,Café,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,South Maroubra Shopping Village,Shopping Mall,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Bus Stop 203577,Bus Station,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,G-Pho,Vietnamese Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Azzurro Espresso,Café,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Zeebra Cafe,Italian Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Billy's Espresso,Café,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Maroubra Medical and Dental Centre,Doctor's Office,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Barnacles Fish and Chips,Fish & Chips Shop,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Crazy Ray's SnoBalls,Juice Bar,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,The Beach Thai,Thai Restaurant,"2,132,300"
Maroubra,"(-33.9453441, 151.2456824)",10.399013731269054,Arthur Byrne Reserve,Park,"2,132,300"
Dolans Bay,"(-34.0644424, 151.1282277)",24.6406084996198,Sail & Anchor Marine Surveying,Boat or Ferry,"2,130,000"
Dolans Bay,"(-34.0644424, 151.1282277)",24.6406084996198,Shiprock Aquatic Reserve,Harbor / Marina,"2,130,000"
Dolans Bay,"(-34.0644424, 151.1282277)",24.6406084996198,Lilli Pilli Oval,Athletics & Sports,"2,130,000"
Dolans Bay,"(-34.0644424, 151.1282277)",24.6406084996198,Perfecto,Pizza Place,"2,130,000"
Dolans Bay,"(-34.0644424, 151.1282277)",24.6406084996198,Lilli Pilli Patisserie Cafe,Bakery,"2,130,000"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Avalon Beach,Beach,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Smalltown,Café,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,La Banette,Bakery,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Nourished,Café,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Woolworths,Grocery Store,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Subway,Sandwich Place,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Swell Cafe,Café,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Bistro Boulevard,French Restaurant,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Sky Thai,Thai Restaurant,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Burgers On Parade,Burger Joint,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,Chelsea Tea House,Tea Room,"2,126,200"
Avalon,"(-33.6365039, 151.3290299)",26.365881107716035,North Avalon Beach,Surf Spot,"2,126,200"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Mort Bay Park,Park,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Birchgrove Oval,Cricket Ground,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Ballast Point Park,Park,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Charlotte Cafe,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Bertoni Casalinga,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Contessa Balmain,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Kazbah,Middle Eastern Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Riverview Hotel,Australian Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Kafeine,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Gladstone Park,Park,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Manjits Balmain,Indian Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Blue Ginger,Asian Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Hungry Bull Co.,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Alegrias Spanish Tapas,Tapas Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Le Caféier,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Cottage Bar & Kitchen,Italian Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Royal Oak Hotel,Pub,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Lodge,Wine Bar,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,London Hotel,Bar,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Cantina Bar,Latin American Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,casual mondays,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Indian Palace,Indian Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Wilhelmina's,Bar,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Mabasa,Korean Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Pizza e Birra,Pizza Place,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Fundamental Cafe,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Ciao Thyme,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Dawn Fraser Baths,Pool,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Hunter Works,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Meyhanee,Turkish Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Balmain Bowling Club,Bowling Green,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Workers Bar & Kitchen,Bar,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Our Place,Breakfast Spot,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Sushi Man,Sushi Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Sugoi,Sushi Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,The Dry Dock Hotel,Pub,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Adriano Zumbo Pâtissier,Dessert Shop,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Unity Hall Hotel,Pub,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Gigi's Pizzeria & Restaurant,Pizza Place,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Wild Orange,Frozen Yogurt Shop,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Mushiro,Sushi Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,New Star Vietnamese,Vietnamese Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Cafe Berlin,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Gladstone store cafe,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Birchgrove Tennis Club,Tennis Court,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Mr Cafe & Bar,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Yurulbin Park,Park,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Balmain Blu,Seafood Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Birchgrove Ferry Wharf,Pier,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Broom Tree,Café,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,William Wallace,Pub,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Le Pub,Pub,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Sydney Ferries Shipyard,Pier,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Birkenhead Point,Shopping Mall,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Turbine Hall,Bar,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Pepperseeds,Thai Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Manns Point Park,Park,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Pepper Seeds,Thai Restaurant,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Darling Gelato,Ice Cream Shop,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Greenwich Point Ferry Wharf,Pier,"2,122,500"
Birchgrove,"(-33.8507685, 151.1830352)",3.125105779656,Camber Wharf,Pier,"2,122,500"
Kyle Bay,"(-33.9897577, 151.0992166)",18.481361698962893,Donnelly Park,Park,"2,117,200"
Kyle Bay,"(-33.9897577, 151.0992166)",18.481361698962893,Cup & Cook,Café,"2,117,200"
Kyle Bay,"(-33.9897577, 151.0992166)",18.481361698962893,Peacock Trattoria,Italian Restaurant,"2,117,200"
Kyle Bay,"(-33.9897577, 151.0992166)",18.481361698962893,Kyle Bay,Neighborhood,"2,117,200"
Kyle Bay,"(-33.9897577, 151.0992166)",18.481361698962893,Kyle Bay Bowling Club,Pub,"2,117,200"
North Turramurra,"(-33.6911595, 151.1519372)",19.11090221666953,HPS Pharmacies - Turramurra,Pharmacy,"2,116,200"
North Turramurra,"(-33.6911595, 151.1519372)",19.11090221666953,Ku-ring-gai Hockey Centre,Hockey Field,"2,116,200"
North Turramurra,"(-33.6911595, 151.1519372)",19.11090221666953,Luxury Wine Trails,Business Service,"2,116,200"
North Turramurra,"(-33.6911595, 151.1519372)",19.11090221666953,Car Loan Liverpool,Business Service,"2,116,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Ayam Goreng 99,Indonesian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,It's Time For Thai,Thai Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Manpuku,Ramen Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Rosebery Martabak - Bakso House,Indonesian Meatball Place,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Passionflower,Dessert Shop,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Phoodle,Vietnamese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Brewing Now,Café,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,National Institute of Dramatic Arts (NIDA),General College & University,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,White Lotus,Grocery Store,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Niji Sushi Bar,Sushi Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Q Lounge Café,Café,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Giovanna's Italian Restaurant,Italian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Fajar Indonesian Restaurant,Indonesian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Wang Wang Shanghai Silver Star,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Guzman y Gomez,Mexican Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Nikko Japanese & Korean,Korean Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Mamma Teresa Italian Restaurant,Italian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Shalom,Indonesian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,The White House,Café,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Everise Handmade Noodle,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Coffee on Campus,Coffee Shop,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Eastlakes Golf Course,Golf Course,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Caffe Brioso / The Coffee Cart,Coffee Shop,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,YogurBerry,Frozen Yogurt Shop,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Chinese Dumpling & Noodle House,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Albee's Kitchen,Malay Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Pinocchio Sushi,Japanese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Sedap Rasa,Indonesian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Subway,Sandwich Place,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,The New Dong Dong Noodles,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Coco Cubano,Cuban Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Indo Rasa,Indonesian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Imperial Peking Chinese Restaurant,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Boost Juice,Juice Bar,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Benton King Taiwanese Express Meal,Fast Food Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Churchills Sports Bar,Bar,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Meeks Cafe,Café,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,UNSW Fare / Mathews Food Court,College Cafeteria,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Ben's Thai,Thai Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Shihlin Taiwan Street Snacks 士林台灣小吃,Asian Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Plants Plus Kingsford/Gardens-R-Us,Garden Center,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Sinma Laksa House,Malay Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Subway,Sandwich Place,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Stock Market,Salad Place,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,IGA Kingsford,Grocery Store,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Kingsford Chinese Restaurant,Chinese Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,UNSW Roundhouse,Bar,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Kreta Ayer,Malay Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,Oporto,Fast Food Restaurant,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,MSY,Electronics Store,"2,115,200"
Kingsford,"(-33.9215922, 151.2272307)",7.4736618127539005,IGA UNSW,Grocery Store,"2,115,200"
